,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio,shoulder_descent_ratio
4491,73.86666605274243,77.81668126150234,115.35037174831362,117.49706976666646,2.0,-2.312512769350597,-1.6243539189197036,0.6139794319176157
4492,157.10138063959397,157.44015435709912,171.18767309722477,173.68801473726512,0.0,-2.1744080848728298,-2.0078015979232293,0.980825635792907
4493,76.40251124428337,81.49554446322452,82.28375772605683,81.53060085287542,1.0,-2.572944235794845,-2.2399928162101705,0.645193367405252
4494,66.16293907797434,54.09213802543786,37.80609088533388,110.99694354873655,3.0,-2.188009825735198,-2.020212964738037,0.5256780111652768
4495,156.55358627682318,176.45290083950556,171.49509525213264,148.6081297883456,3.0,-5.540332228940122,-5.271402888285052,0.9931207683391516
4496,101.7995588371322,106.76202001782306,107.19202397033612,105.3420353408208,1.0,-2.4553192833883504,-2.1962252024856563,0.7926026250592083
4497,117.70182861151471,123.15163796353866,125.95058079732024,131.0097333023834,1.0,-1.4836266754358238,-1.9104447188260605,0.8700199035520366
4498,56.083573748310016,65.1118597244707,63.93212650122886,52.72097790949321,3.0,-1.7142482534592531,-1.938364301845616,0.523005366789611
4499,59.37595043281471,60.33066611488324,58.83389836497594,59.64148026009947,1.0,-1.54818559351162,-1.9507558278928852,0.5090477750632518
4500,43.39787922224696,48.79530870293773,79.08247648421485,75.68751786490083,2.0,-2.243475842194833,-1.576658320326764,0.3915126687398894
4501,113.9619206816747,111.876111884266,104.95501868433404,106.15702761902976,0.0,-1.89947631095332,-2.124034137272359,0.8359621365955471
4502,63.57463434724893,68.01993258366797,104.446717272219,103.13346714053752,2.0,-2.3373474880994274,-1.6517724802828355,0.5463202399348364
4503,86.36593648783585,87.79509695683463,119.28125383315604,96.84616657899488,3.0,-1.089817984703722,-2.4156590238534426,0.690943399683515
4504,52.24561993580385,61.86623215589418,56.90623960534411,35.99556974543743,3.0,-1.706649806629787,-1.7003297413864726,0.4959441163427853
4505,108.31673087161504,109.26017021241351,120.49832274919804,120.3779898615206,1.0,-2.41317712083625,-2.007470115385583,0.8164769639949797
4506,116.4411819027984,116.06425173162695,122.20299777288648,120.91567653451416,1.0,-2.328372173288015,-2.047521572254584,0.8518900030973419
4507,138.69986202426267,139.44903793333242,145.83941111055762,145.25297401664616,0.0,-2.4208204069746486,-2.233387674025915,0.9390103423178664
4508,152.78052502034532,155.97125415853057,161.29156865481718,160.37698000057202,0.0,-1.6530299263549455,-1.8460453470085536,0.9756213694138574
4509,161.67746343518766,152.07078761937126,174.50811840516008,179.91667089728435,3.0,-3.204560271905813,-3.2944472646818994,0.9989055119099878
4510,178.31306275980006,146.85506902741517,179.89469901662042,178.32066543029407,3.0,-3.038871883187866,-2.737726382335269,0.9924505210747924
4511,105.37341601901728,109.01206526731788,101.83960614622148,108.34903478960466,0.0,-1.8530918367256344,-2.056424787834236,0.8098469891692488
4512,103.09475135809686,106.9913862769817,113.672915506305,111.736817674278,1.0,-2.4251858615680004,-1.962637146184401,0.7950835348409402
4513,108.17450515300035,70.63458499815354,108.03330596460012,96.8572208876302,3.0,-5.447595476525163,-6.506472546825306,0.7024548602127126
4514,102.32873009234751,99.7858641551981,103.35767696571848,102.40210639572318,1.0,-1.7484946256623202,-2.0853857335365444,0.777353458461019
4515,47.58059943153533,54.07015699839427,87.02656847078974,85.24448064244314,2.0,-2.4042437758555564,-1.6970474539426266,0.4333580941213589
4516,85.58711440969238,93.73096187457422,146.80396911716048,29.35314412727013,3.0,-1.8453015588390271,-1.7670799313906709,0.7072996447997978
4517,58.63005129897058,55.62362081229696,92.49736252100595,93.93814601746637,2.0,-1.303302558024825,-2.0288580950224078,0.4776361547974607
4518,157.22619140679538,156.72396904347707,174.6952379142477,169.3688331662133,0.0,-1.743286837352494,-1.98162657019638,0.980436193416265
4519,64.26157806080911,70.33234416659064,104.13852231540533,103.07761455451006,2.0,-2.302761419654052,-1.5952123991942615,0.5539549057906866
4520,71.6208496996305,61.43995140800797,43.14807675527998,107.50349218868726,3.0,-2.514913443876024,-1.9002356554140527,0.5668793389742175
4521,144.73352360077638,142.38089203132915,148.50646504623384,145.7200775358018,0.0,-2.259917948178364,-2.079800300377036,0.9513700981305516
4522,132.694303748938,79.21487519293329,111.5481168179654,110.23107329577648,3.0,-9.689140998333302,-10.94901789797262,0.8201934697620198
4523,74.07245003625052,71.10435949123524,69.8332354748405,69.59406644643467,1.0,-1.6673058129890848,-1.9878396545927752,0.5993764292089223
4524,56.59216753908547,44.69317004375546,84.50086879205595,81.15106108550299,2.0,-1.4463776563025,-2.22918762740361,0.4255695558724754
4525,92.66500306368694,90.39259367706352,144.56011187727935,142.40461865430933,2.0,-1.8908818973344064,-1.277506082915736,0.7169470329548537
4526,117.84660562229426,124.36619831443753,127.71169761847555,132.49326579462135,1.0,-1.439464024888679,-1.748488963342278,0.8723013302534615
4527,101.5515461027426,104.18552274528786,111.29911506124208,107.91056936689598,1.0,-2.407585803112918,-1.9948980029052752,0.7847547797127262
4528,52.30614856185981,40.78632042632512,79.19338203582566,74.90844669509895,2.0,-1.3761470993115632,-2.0628965718999943,0.3934180297883112
4529,100.20562015225036,103.59327200777288,127.73255388971148,131.32945002052813,2.0,-1.3504324332417352,-1.974443142795335,0.7790496019931249
4530,173.20504448376238,126.12146634946131,177.22985800410265,177.70135308548296,3.0,-2.897373054498691,-2.586657988669921,0.9664381092827486
4531,113.04026240650062,60.9095622525308,115.88750256873776,88.4091590781318,3.0,-10.90450422124313,-11.711406569922271,0.7314340065015418
4532,57.142005346322165,59.7031529679384,97.61055083703164,96.63733195687688,2.0,-2.1471028887646257,-1.4836673125620004,0.4878955183988548
4533,76.29078905145509,79.88073414283801,112.2722340370996,111.43173749026116,2.0,-2.3396399259205536,-1.67572367336128,0.631817384610706
4534,63.78637304088337,67.31574781790464,94.50657744402876,93.32893648880273,2.0,-2.244405153952786,-1.5629253430339278,0.5408927319775686
4535,159.96033007181043,162.65065038345347,169.14506739609476,166.93607028909582,0.0,-1.8264896337113377,-1.983222711168064,0.9871070059594882
4536,71.86416958855965,74.46236343759685,113.637959976617,112.60687216317652,2.0,-2.3792902362104096,-1.7141579170937509,0.5954876717948273
4537,71.85597892575373,70.9444381420025,100.83552886503726,104.82352928360356,2.0,-1.585634293102208,-2.216104589964092,0.5907916290850735
4538,176.82586176283098,160.2592453588165,140.82156769713674,167.7997176927156,3.0,-4.312531488499696,-4.632056519080549,0.9947166468411356
4539,97.17900153178036,94.96402191705845,123.73857790652887,125.8594506189858,2.0,-1.3330963702656804,-1.9865161870015684,0.7452836375288147
4540,156.6416501647694,156.71900138558294,158.31042020674528,156.8629419248536,3.0,-2.0577550819892902,-2.5663179503959497,0.979727689837102
4541,111.30915640409827,111.53645972428706,119.87093431740088,112.7450449982408,1.0,-2.4824460828019967,-2.2023623489684616,0.8305628864352977
4542,49.459358761972695,51.26602342588022,85.02333940622863,84.21211876903321,2.0,-2.3558709258154256,-1.6005374191588349,0.4259322677912839
4543,92.12570059621564,90.15410126928062,129.54857019855262,127.98741571926124,2.0,-1.136868063118525,-1.8049187460046696,0.7140212579224982
4544,69.9946654306658,74.67601255306587,107.7635159641787,108.48267087177788,2.0,-2.4044140174968924,-1.7062095283551062,0.5942645296707676
4545,107.61887258010192,112.23590223669214,119.09460592849295,122.90166992084912,1.0,-1.4831492110352875,-1.9181188665706768,0.8205769196050314
4546,52.576489383035536,53.72228335825552,92.6433795058154,91.5538953382672,2.0,-2.358710818043104,-1.635420033462915,0.4567830302276593
4547,85.83206965977534,84.42164561833522,119.59563348430989,121.08058692115176,2.0,-1.279831050030311,-1.954952308172369,0.6769745948241547
4548,68.56046716038837,66.04230514044166,100.54618368963293,106.22255153225215,2.0,-1.543029770929329,-2.219710753565701,0.5598854594052108
4549,155.1313626259539,179.64964708924842,121.28487147886254,173.23889487544417,3.0,-1.1643378760679095,-1.1986420313673551,0.9942823182484024
4550,96.95413966205008,95.93199637293829,87.53137461015923,92.46799922091556,1.0,-1.823054954504416,-2.045837055175812,0.7523909949152497
4551,78.72002912076032,74.05981516182958,114.23448845685616,91.22177231645637,3.0,-1.146118765041377,-2.410244789544728,0.6264785005070616
4552,88.73609028120154,90.90718520325254,98.95894922368916,94.98519219209064,1.0,-2.474635167107788,-2.138940969389956,0.7115759684585805
4553,156.7168782692233,165.42684232044152,171.25068096296167,174.165802675174,3.0,-4.001030316733256,-3.775741457962674,0.9984766959728132
